"","state","district","candidate","gender","total_votes","vote_share","winner_party","winner_gender","pres_winner","flip","year","party"
"722","PA",6,"Gregory Michael  Mccauley Sr.","male",124124,0.411240839153425,"Democrat","female","Clinton",FALSE,2018,"Republican"
"723","PA",7,"Martin W Nothstein","male",114437,0.434690288345026,"Democrat","female","Clinton",FALSE,2018,"Republican"
"724","PA",8,"John Robert Chrin","male",112563,0.453579458910568,"Democrat","male","Trump",TRUE,2018,"Republican"
"725","PA",9,"Daniel Meuser","Unknown",148723,0.597456282363906,"Republican","Unknown","Trump",FALSE,2018,"Republican"
"726","RI",1,"Patrick J. Donovan","male",57567,0.330687086045162,"Democrat","male","Clinton",FALSE,2018,"Republican"
"727","RI",2,"Salvatore G. Caiozzo","male",72271,0.362811688931058,"Democrat","male","Clinton",FALSE,2018,"Republican"
"728","SC",1,"Katie Arrington","female",141473,0.492194702765514,"Democrat","male","Trump",TRUE,2018,"Republican"
"729","SC",2,"Joe Wilson","male",144642,0.56250510424323,"Republican","male","Trump",FALSE,2018,"Republican"
"730","SC",3,"Jeff Duncan","male",153338,0.677874838641227,"Republican","male","Trump",FALSE,2018,"Republican"
"731","SC",4,"William Timmons","male",145321,0.59569993851199,"Republican","male","Trump",FALSE,2018,"Republican"
"732","SC",5,"Ralph W Norman","male",141757,0.570269411334023,"Republican","male","Trump",FALSE,2018,"Republican"
"733","SC",6,"Gerhard R Gressmann","male",58282,0.282328891214099,"Democrat","male","Clinton",FALSE,2018,"Republican"
"734","SC",7,"Tom Rice","male",142681,0.595611010461107,"Republican","male","Trump",FALSE,2018,"Republican"
"735","SD",0,"Dustin ""Dusty"" Johnson","male",202446,0.603467959972695,"Republican","male","Trump",FALSE,2018,"Republican"
"736","TN",1,"Phil Roe","male",172835,0.770614672599674,"Republican","male","Trump",FALSE,2018,"Republican"
"737","TN",2,"Tim Burchett","male",172856,0.659418465365042,"Republican","male","Trump",FALSE,2018,"Republican"
"738","TN",3,"Chuck Fleischmann","male",156512,0.636836001871707,"Republican","male","Trump",FALSE,2018,"Republican"
"739","TN",4,"Scott DesJarlais","male",147323,0.63378088285273,"Republican","male","Trump",FALSE,2018,"Republican"
"740","TN",5,"Jody M. Ball","female",84317,0.321516274671304,"Democrat","male","Clinton",FALSE,2018,"Republican"
"741","TN",6,"John Rose","male",172810,0.694741497145614,"Republican","male","Trump",FALSE,2018,"Republican"
"742","TN",7,"Mark E. Green","male",170071,0.668560129567897,"Republican","male","Trump",FALSE,2018,"Republican"
"743","TN",8,"David Kustoff","male",168030,0.676599085948982,"Republican","male","Trump",FALSE,2018,"Republican"
"744","TN",9,"Charlotte Bergmann","female",34901,0.192317441424761,"Democrat","male","Clinton",FALSE,2018,"Republican"
"745","TX",1,"Louie Gohmert","male",168165,0.722606565830182,"Republican","male","Trump",FALSE,2018,"Republican"
"746","TX",10,"Michael T. McCaul","male",157166,0.510565999733617,"Republican","male","Trump",FALSE,2018,"Republican"
"747","TX",11,"Mike Conaway","male",176603,0.801367656334372,"Republican","male","Trump",FALSE,2018,"Republican"
"748","TX",12,"Kay Granger","female",172557,0.642691933807837,"Republican","female","Trump",FALSE,2018,"Republican"
"749","TX",13,"Mac Thornberry","male",169027,0.815432858142171,"Republican","male","Trump",FALSE,2018,"Republican"
"750","TX",14,"Randy Weber","male",138942,0.592432460090053,"Republican","male","Trump",FALSE,2018,"Republican"
"751","TX",15,"Tim Westley","male",63862,0.387507433162219,"Democrat","male","Clinton",FALSE,2018,"Republican"
"752","TX",16,"Rick Seeberger","male",49127,0.270293913751554,"Democrat","female","Clinton",FALSE,2018,"Republican"
"753","TX",17,"Bill Flores","male",134841,0.568107991961273,"Republican","male","Trump",FALSE,2018,"Republican"
"754","TX",18,"Ava Reynero Pate","female",38368,0.208146171039212,"Democrat","female","Clinton",FALSE,2018,"Republican"
"755","TX",19,"Jodey Arrington","male",151946,0.752263781964007,"Republican","male","Trump",FALSE,2018,"Republican"
"756","TX",2,"Dan Crenshaw","male",139188,0.528444295954319,"Republican","male","Trump",FALSE,2018,"Republican"
"757","TX",20,"No candidate","N/A",0,NA,"Democrat","male","Clinton",FALSE,2018,"Republican"
"758","TX",21,"Chip Roy","male",177654,0.502391004957341,"Republican","male","Trump",FALSE,2018,"Republican"
"759","TX",22,"Pete Olson","male",152750,0.513609387871757,"Republican","male","Trump",FALSE,2018,"Republican"
"760","TX",23,"Will Hurd","male",103285,0.491671784032865,"Republican","male","Clinton",FALSE,2018,"Republican"
"761","TX",24,"Kenny E Marchant","male",133317,0.506104366444207,"Republican","male","Trump",FALSE,2018,"Republican"
"762","TX",25,"Roger Williams","male",163023,0.535286140671739,"Republican","male","Trump",FALSE,2018,"Republican"
"763","TX",26,"Michael C. Burgess","male",185551,0.593753699940801,"Republican","male","Trump",FALSE,2018,"Republican"
"764","TX",27,"Michael Cloud","male",125118,0.603207968334932,"Republican","male","Trump",FALSE,2018,"Republican"
"765","TX",28,"No candidate","N/A",0,NA,"Democrat","male","Clinton",FALSE,2018,"Republican"
"766","TX",29,"Phillip Aronoff","male",28098,0.239144126508588,"Democrat","female","Clinton",FALSE,2018,"Republican"
"767","TX",3,"Van Taylor","male",169520,0.542444905939311,"Republican","male","Trump",FALSE,2018,"Republican"
"768","TX",30,"No candidate","N/A",0,NA,"Democrat","male","Clinton",FALSE,2018,"Republican"
"769","TX",31,"John Carter","male",144680,0.505861744642614,"Republican","male","Trump",FALSE,2018,"Republican"
"770","TX",32,"Pete Sessions","male",126101,0.457517596691096,"Democrat","male","Clinton",FALSE,2018,"Republican"
"771","TX",33,"Willie Billups","male",26120,0.219083406025632,"Democrat","male","Clinton",FALSE,2018,"Republican"
"772","TX",34,"Rey Gonzalez","male",57243,0.400110436994995,"Democrat","male","Clinton",FALSE,2018,"Republican"
"773","TX",35,"David Smalling","male",50553,0.260492510318601,"Democrat","male","Clinton",FALSE,2018,"Republican"
"774","TX",36,"Brian Babin","male",161048,0.725585251130855,"Republican","male","Trump",FALSE,2018,"Republican"
"775","TX",4,"John Ratcliffe","male",188667,0.756954001083271,"Republican","male","Trump",FALSE,2018,"Republican"
"776","TX",5,"Lance Gooden","male",130617,0.623449335821715,"Republican","male","Trump",FALSE,2018,"Republican"
"777","TX",6,"Ron Wright","male",135961,0.531010537333719,"Republican","male","Trump",FALSE,2018,"Republican"
"778","TX",7,"John Culberson","male",115642,0.474718905094807,"Democrat","female","Clinton",FALSE,2018,"Republican"
"779","TX",8,"Kevin Brady","male",200619,0.734410806457517,"Republican","male","Trump",FALSE,2018,"Republican"
"780","TX",9,"No candidate","N/A",0,NA,"Democrat","male","Clinton",FALSE,2018,"Republican"
"781","UT",1,"Rob Bishop","male",156692,0.616089929344599,"Republican","male","Trump",FALSE,2018,"Republican"
"782","UT",2,"Chris Stewart","male",151489,0.560978951578261,"Republican","male","Trump",FALSE,2018,"Republican"
"783","UT",3,"John Curtis","male",174856,0.675490037008707,"Republican","male","Trump",FALSE,2018,"Republican"
"784","UT",4,"Mia B. Love","female",134270,0.498642631401079,"Democrat","male","Trump",TRUE,2018,"Republican"
"785","VA",1,"Robert J. ""Rob"" Wittman","male",183250,0.551789967509884,"Republican","male","Trump",FALSE,2018,"Republican"
"786","VA",10,"Barbara J. Comstock","female",160841,0.437311545833956,"Democrat","female","Clinton",FALSE,2018,"Republican"
"787","VA",11,"Jeff A. Dove Jr.","male",83023,0.269336577453366,"Democrat","male","Clinton",FALSE,2018,"Republican"
"788","VA",2,"Scott W. Taylor","male",133458,0.488141916605706,"Democrat","female","Trump",TRUE,2018,"Republican"
"789","VA",3,"No candidate","N/A",0,NA,"Democrat","male","Clinton",FALSE,2018,"Republican"
"790","VA",4,"Ryan A. McAdams","male",107706,0.359194808139961,"Democrat","Unknown","Clinton",FALSE,2018,"Republican"
"791","VA",5,"Denver L. Riggleman, III","male",165339,0.531763184809247,"Republican","male","Trump",FALSE,2018,"Republican"
"792","VA",6,"Ben L. Cline","male",167957,0.596910906008664,"Republican","male","Trump",FALSE,2018,"Republican"
"793","VA",7,"Dave A. Brat","male",169295,0.483972407326409,"Democrat","female","Trump",TRUE,2018,"Republican"
"794","VA",8,"Thomas S. Oh","male",76899,0.236795915602252,"Democrat","male","Clinton",FALSE,2018,"Republican"
"795","VA",9,"H. Morgan Griffith","Unknown",160933,0.651603368693821,"Republican","Unknown","Trump",FALSE,2018,"Republican"
"796","VT",0,"Anya Tynio","female",70705,0.259514554910791,"Democrat","male","Clinton",FALSE,2018,"Republican"
"797","WA",1,"Jeffrey Beeler","male",135534,0.407323369687717,"Democrat","female","Clinton",FALSE,2018,"Republican"
"798","WA",10,"Joseph Brumbles ","male",103860,0.384559844487642,"Democrat","male","Clinton",FALSE,2018,"Republican"
"799","WA",2,"No candidate","N/A",0,NA,"Democrat","male","Clinton",FALSE,2018,"Republican"
"800","WA",3,"Jaime Herrera Beutler","male",161819,0.526709978973134,"Republican","male","Trump",FALSE,2018,"Republican"
"801","WA",4,"Dan Newhouse","male",141551,0.628177477189619,"Republican","male","Trump",FALSE,2018,"Republican"
"802","WA",5,"Cathy McMorris Rodgers","female",175422,0.547599946308222,"Republican","female","Trump",FALSE,2018,"Republican"
"803","WA",6,"Douglas Dightman","male",116677,0.361132949121906,"Democrat","male","Clinton",FALSE,2018,"Republican"
"804","WA",7,"Craig Keller","male",64881,0.164388455486836,"Democrat","Unknown","Clinton",FALSE,2018,"Republican"
"805","WA",8,"Dino Rossi","male",148968,0.475849445947543,"Democrat","female","Clinton",FALSE,2018,"Republican"
"806","WA",9,"No candidate","N/A",0,NA,"Democrat","male","Clinton",FALSE,2018,"Republican"
"807","WA",9,"No candidate","N/A",0,NA,"Democrat","female","Clinton",FALSE,2018,"Republican"
"808","WI",1,"Bryan Steil","male",177492,0.545597063787014,"Republican","male","Trump",FALSE,2018,"Republican"
"809","WI",2,"No candidate","N/A",0,NA,"Democrat","male","Clinton",FALSE,2018,"Republican"
"810","WI",3,"Steve Toft","male",126980,0.403125188498646,"Democrat","male","Trump",TRUE,2018,"Republican"
"811","WI",4,"Tim Rogers","male",59091,0.216381592679256,"Democrat","female","Clinton",FALSE,2018,"Republican"
"812","WI",5,"F. James Sensenbrenner, Jr.","Unknown",225619,0.619342388439916,"Republican","Unknown","Trump",FALSE,2018,"Republican"
"813","WI",6,"Glenn Grothman","male",180311,0.554692138495378,"Republican","male","Trump",FALSE,2018,"Republican"
"814","WI",7,"Sean P. Duffy","male",194061,0.601105810928014,"Republican","male","Trump",FALSE,2018,"Republican"
"815","WV",1,"David B McKinley","male",127997,0.645751561443692,"Republican","male","Trump",FALSE,2018,"Republican"
"816","WV",2,"Alex X. Mooney","male",110504,0.539591390288683,"Republican","male","Trump",FALSE,2018,"Republican"
"817","WV",3,"Carol Miller","female",98645,0.563734034345801,"Republican","female","Trump",FALSE,2018,"Republican"
"818","WY",0,"Liz Cheney","female",127963,0.63585679147308,"Republican","female","Trump",FALSE,2018,"Republican"
